512,1920.78,2051.58,2074.76,2051.75,2101.26,2090.02,2003.75,2020.96,2019.67,2044.14,1937.85,2036.65,2034.15,1987.09,2050.88,2022.99,2050.58,2048.37,2053.46,2043.2,2048.52,2051.35,2054.04,2048.76,2058.21,1920.78,2036.19,2101.26
1024,3612.17,3499.84,3532.24,3665.48,3562.5,3427.41,3580.84,3559.46,3564.72,3578.73,3433.49,3653.67,3605.97,3660.51,3623.56,3711.61,3500.25,3308.21,3353,3188.76,2941.65,3136.07,3364.74,3361.04,3533.33,2941.65,3478.37,3711.61
2048,3935.13,4183.89,4213.33,4188.89,4231.25,3823.66,4247.27,4126.36,4226.47,4221.96,4348.84,4293.08,4299.16,4311.23,4352.25,4368.02,4334.91,4246.28,4320.03,4390.97,4234.57,4329.91,4165.56,4175.93,4302.93,3823.66,4234.87,4390.97
4096,4869.97,4884.48,4897.47,4953.16,4993.71,4984.68,4451.52,4861.14,4838.66,4844.09,4916.22,4867.48,4937.61,4942.85,4952.46,4952.4,4937.13,4989.13,4815.68,4818.69,4960.66,4907.05,4898.13,4997.88,4952.31,4451.52,4896.98,4997.88
8192,5013.37,4955.17,5012.2,5001.73,4678.47,5041.19,4587.74,4855.41,4950.78,4975.72,5001.64,5035.89,5079.16,5095.31,5061.81,5057.12,5003.24,4992.87,5004.17,5035.95,5028.59,5082.07,5063.42,5021.37,5115.38,4587.74,4989.99,5115.38
16384,4913.58,5014.94,4834.8,5051.06,4890.27,5040.89,4481.56,4798.71,4816.63,5042.44,5016.81,5073.02,4812.53,5091.38,5040.24,5072.28,5038.64,5078.81,5059.77,5108.37,5052.57,5097.88,4917.28,5057.09,5082.59,4481.56,4979.37,5108.37
32768,5098.26,5191.28,5157.12,5116.33,5189.17,5044.77,4692.9,5130.6,5079.03,5104.95,5157.06,5174.12,5189.96,5028.07,5193.79,5170.67,5089.64,5125.46,5146.02,5137.63,5161.55,5172.52,5230.43,5009.76,5171.95,4692.9,5118.52,5230.43
65536,4966.46,5081.38,4260.05,5025.17,4926.14,5157.34,4567.38,5071.76,5044.42,5089.13,5038.48,4871,4757.9,5137.63,4983.62,5114.53,4952.69,4891.04,4616,5172.67,4929.92,5156.47,5146.53,5129.48,5123.91,4260.05,4968.44,5172.67
131072,5254.53,5158.19,5282.26,5252.34,5113.07,5258.62,4693.06,5014.17,5079.67,4963.91,5254,5197.3,5268.16,5300.52,5298.45,5317.93,5219.56,5164.18,5344.66,5312.82,5374.55,5348.32,5333.92,5213.33,5339.34,4693.06,5214.27,5374.55
262144,5050.26,5334.52,5326.05,5392.33,5376.93,5367.16,4803.64,5192.29,5030.05,3937.91,5337.95,5289.26,5359.11,5423.6,5448.59,5436.91,5458.43,5310.84,5482.98,5447.99,5443.86,5384.16,5492.73,5462.67,5436.87,3937.91,5281.08,5492.73
524288,5246.84,5434.27,5131.79,5156.62,5231.24,5453.53,4761.57,5396.32,4824.31,4831.84,4326.47,5054.98,4815.69,5191.38,5080.86,5471.11,4976.31,5405.66,5169.17,5331.09,5444.85,5499.32,5457.56,5485.44,5447.8,4326.47,5185.04,5499.32
1048576,5418.69,5055.75,5220.33,5133.19,5396.6,5202,4674.91,5106.76,5150.53,5146.75,5343.55,5081.55,5401.38,5253.81,5417.4,5247.77,5452.53,5249.99,5446.66,5370.15,5402.5,5423.66,5454.24,5385.92,5403.48,4674.91,5273.6,5454.24
